timestamp_s,config_index,generation,status,perf_ms,compile_time_s,config
5.78,11,1,started,,0.16,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
5.84,12,1,ok,0.015360,0.16,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
5.84,13,1,started,,0.18,"Config(atomic_indexing=[], block_sizes=[16, 64, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, False], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
5.90,14,1,ok,0.027648,0.18,"Config(atomic_indexing=[], block_sizes=[16, 64, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, False], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
5.90,15,1,started,,0.13,"Config(atomic_indexing=[], block_sizes=[16, 8, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
5.96,16,1,ok,0.030720,0.13,"Config(atomic_indexing=[], block_sizes=[16, 8, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
5.96,17,1,started,,0.14,"Config(atomic_indexing=[], block_sizes=[32, 16, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 1], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.02,18,1,ok,0.027648,0.14,"Config(atomic_indexing=[], block_sizes=[32, 16, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 1], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.02,19,1,started,,0.14,"Config(atomic_indexing=[], block_sizes=[16, 8, 32], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_sm_multiplier=1, num_stages=1, num_warps=16, pid_type='persistent_interleaved', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.08,20,1,ok,0.048112,0.14,"Config(atomic_indexing=[], block_sizes=[16, 8, 32], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_sm_multiplier=1, num_stages=1, num_warps=16, pid_type='persistent_interleaved', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.08,21,1,started,,0.13,"Config(atomic_indexing=[], block_sizes=[4, 16, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.14,22,1,ok,0.027648,0.13,"Config(atomic_indexing=[], block_sizes=[4, 16, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.14,23,1,started,,0.14,"Config(atomic_indexing=[], block_sizes=[16, 16, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.20,24,1,ok,0.012288,0.14,"Config(atomic_indexing=[], block_sizes=[16, 16, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.20,25,1,started,,0.11,"Config(atomic_indexing=[], block_sizes=[16, 8, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[1, 0]], num_stages=2, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
6.26,26,1,ok,0.028672,0.11,"Config(atomic_indexing=[], block_sizes=[16, 8, 16], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[1, 0]], num_stages=2, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.05,27,2,started,,0.20,"Config(atomic_indexing=[], block_sizes=[16, 64, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.11,28,2,ok,0.021504,0.20,"Config(atomic_indexing=[], block_sizes=[16, 64, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.11,29,2,started,,0.13,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, True], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.17,30,2,ok,0.012288,0.13,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, True], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.17,31,2,started,,0.19,"Config(atomic_indexing=[], block_sizes=[16, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.23,32,2,ok,0.011264,0.19,"Config(atomic_indexing=[], block_sizes=[16, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.23,33,2,started,,0.21,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.29,34,2,ok,0.013312,0.21,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.29,35,2,started,,0.24,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.35,36,2,ok,0.012288,0.24,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.35,37,2,started,,0.20,"Config(atomic_indexing=[], block_sizes=[32, 16, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.41,38,2,ok,0.013312,0.20,"Config(atomic_indexing=[], block_sizes=[32, 16, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.41,39,2,started,,0.14,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.48,40,2,ok,0.012288,0.14,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.48,41,2,started,,0.16,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=2, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.54,42,2,ok,0.013312,0.16,"Config(atomic_indexing=[], block_sizes=[16, 32, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=2, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.54,43,2,started,,0.24,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 1], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.60,44,2,ok,0.012288,0.24,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 1], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.60,45,2,started,,0.20,"Config(atomic_indexing=[], block_sizes=[16, 64, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.66,46,2,ok,0.021504,0.20,"Config(atomic_indexing=[], block_sizes=[16, 64, 64], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.66,47,2,started,,0.27,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_sm_multiplier=1, num_stages=1, num_warps=1, pid_type='persistent_blocked', range_flattens=[None, None], range_multi_buffers=[False, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.72,48,2,ok,0.015360,0.27,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_sm_multiplier=1, num_stages=1, num_warps=1, pid_type='persistent_blocked', range_flattens=[None, None], range_multi_buffers=[False, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.69,49,3,started,,0.13,"Config(atomic_indexing=[], block_sizes=[8, 16, 32], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.76,50,3,ok,0.017408,0.13,"Config(atomic_indexing=[], block_sizes=[8, 16, 32], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.76,51,3,started,,0.20,"Config(atomic_indexing=[], block_sizes=[16, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'last'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.82,52,3,ok,0.011264,0.20,"Config(atomic_indexing=[], block_sizes=[16, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'last'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.82,53,3,started,,0.19,"Config(atomic_indexing=[], block_sizes=[16, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.88,54,3,ok,0.012288,0.19,"Config(atomic_indexing=[], block_sizes=[16, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.88,55,3,started,,0.16,"Config(atomic_indexing=[], block_sizes=[16, 8, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, True], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.94,56,3,ok,0.013312,0.16,"Config(atomic_indexing=[], block_sizes=[16, 8, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, True], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
8.94,57,3,started,,0.34,"Config(atomic_indexing=[], block_sizes=[16, 16, 512], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.00,58,3,ok,0.013312,0.34,"Config(atomic_indexing=[], block_sizes=[16, 16, 512], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.00,59,3,started,,0.24,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.06,60,3,ok,0.012288,0.24,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.06,61,3,started,,0.25,"Config(atomic_indexing=[], block_sizes=[16, 32, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='xyz', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.12,62,3,ok,0.013312,0.25,"Config(atomic_indexing=[], block_sizes=[16, 32, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='xyz', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.12,63,3,started,,0.17,"Config(atomic_indexing=[], block_sizes=[4, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.18,64,3,ok,0.014336,0.17,"Config(atomic_indexing=[], block_sizes=[4, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', ''], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.18,65,3,started,,0.35,"Config(atomic_indexing=[], block_sizes=[16, 16, 512], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.24,66,3,ok,0.014336,0.35,"Config(atomic_indexing=[], block_sizes=[16, 16, 512], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.24,67,3,started,,0.14,"Config(atomic_indexing=[], block_sizes=[16, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.30,68,3,ok,0.011264,0.14,"Config(atomic_indexing=[], block_sizes=[16, 16, 128], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'first'], loop_orders=[[0, 1]], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.30,69,3,started,,0.25,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'last'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.36,70,3,ok,0.012288,0.25,"Config(atomic_indexing=[], block_sizes=[16, 16, 256], indexing=['pointer', 'pointer', 'pointer'], l2_groupings=[1], load_eviction_policies=['last', 'last'], loop_orders=[[0, 1]], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
